time,latitude,longitude,depth,mag,Pais,PERIOD,MAG_SEG,NewDate,NewMonth,cluster_label,acum_day,ill_frac,r/km,dec,ra/h,ra/°,ill_frac_interpolated,r/km_interpolated,dec_interpolated,td_acc,td_acc_interpolated,ra/°_interpolated,ra/h_interpolated,DEC_SEG,DEC_INTERPOLATED_SEG,DEPTH_SEG,ACUM_DAY_SEG,LATITUDE_SEG,LONGITUDE_SEG,ILL_FRAC_SEG,ILL_FRAC_INTERPOLATED_SEG,RA/°_SEG,RA/H_SEG,R/KM_SEG,R/KM_INTERPOLATED_SEG,TD_ACC_INTERPOLATED_SEG,TD_ACC_SEG,RA/H_INTERPOLATED_SEG,RA/°_INTERPOLATED_SEG,week
11/03/2011 08:51,37.556,143.642,35,5.3,Japan,"[2008, 2013)",2,06/03/2011 08:51,3,5,70,30.65744934,397509.6274,22.08719471,3.614482215,54.21723322,34.13542697,395830.7754,22.61231743,0.587,0.571878877,59.1332797,3.942218647,6,6,1,2,6,7,6,6,3,1,20,19,5,5,1,3,3
11/03/2011 08:52,36.326,141.098,40.8,5.3,Japan,"[2008, 2013)",2,06/03/2011 08:52,3,5,70,30.65744934,397509.6274,22.08719471,3.614482215,54.21723322,34.14186665,395827.6669,22.61328973,0.587,0.57185088,59.14238206,3.942825471,6,6,2,2,6,7,6,6,3,1,20,19,5,5,1,3,3
11/03/2011 08:52,36.77,141.924,17,5.5,Japan,"[2008, 2013)",3,06/03/2011 08:52,3,5,70,30.65744934,397509.6274,22.08719471,3.614482215,54.21723322,34.14394045,395826.6658,22.61360284,0.587,0.571841863,59.14531333,3.943020889,6,6,0,2,6,7,6,6,3,1,20,19,5,5,1,3,3
11/03/2011 08:54,36.56,141.717,38.8,4.8,Japan,"[2008, 2013)",1,06/03/2011 08:54,3,5,70,30.65744934,397509.6274,22.08719471,3.614482215,54.21723322,34.15463688,395821.5026,22.61521784,0.587,0.571795359,59.16043251,3.944028834,6,6,1,2,6,7,6,6,3,1,20,19,5,5,1,3,3
11/03/2011 08:55,36.607,141.597,36.5,5,Japan,"[2008, 2013)",1,06/03/2011 08:55,3,5,70,30.65744934,397509.6274,22.08719471,3.614482215,54.21723322,34.1618406,395818.0253,22.6163055,0.587,0.571764039,59.17061481,3.944707654,6,6,1,2,6,7,6,6,3,1,20,19,5,5,1,3,3
11/03/2011 08:56,38.797,142.292,34.7,4.9,Japan,"[2008, 2013)",1,06/03/2011 08:56,3,5,70,30.65744934,397509.6274,22.08719471,3.614482215,54.21723322,34.16838944,395814.8641,22.61729427,0.587,0.571735567,59.17987145,3.945324763,6,6,1,2,6,7,6,6,3,1,20,19,5,5,1,3,3
11/03/2011 09:00,37.281,142.497,23.2,5.1,Japan,"[2008, 2013)",2,06/03/2011 09:00,3,5,70,30.65744934,397509.6274,22.08719471,3.614482215,54.21723322,34.19534881,395801.8505,22.62136474,0.587,0.571618356,59.21797794,3.947865196,6,6,1,2,6,7,6,6,3,1,20,19,5,5,1,3,3
11/03/2011 09:04,37.376,142.718,8.8,5.4,Japan,"[2008, 2013)",3,06/03/2011 09:04,3,5,70,30.65744934,397509.6274,22.08719471,3.614482215,54.21723322,34.22067098,395789.6273,22.62518801,0.587,0.571508264,59.25377028,3.950251352,6,6,0,2,6,7,6,6,3,1,20,19,5,5,1,3,3
11/03/2011 09:05,37.301,142.674,12,5.3,Japan,"[2008, 2013)",2,06/03/2011 09:05,3,5,70,30.65744934,397509.6274,22.08719471,3.614482215,54.21723322,34.23027594,395784.9909,22.62663821,0.587,0.571466505,59.26734668,3.951156446,6,6,0,2,6,7,6,6,3,1,20,19,5,5,1,3,3
11/03/2011 09:06,37.403,143.997,35,5.1,Japan,"[2008, 2013)",2,06/03/2011 09:06,3,5,70,30.65744934,397509.6274,22.08719471,3.614482215,54.21723322,34.23344121,395783.463,22.62711612,0.587,0.571452743,59.27182073,3.951454715,6,6,1,2,6,7,6,6,3,1,20,19,5,5,1,3,3
11/03/2011 09:09,37.683,143.311,39.2,5.5,Japan,"[2008, 2013)",3,06/03/2011 09:09,3,5,70,30.65744934,397509.6274,22.08719471,3.614482215,54.21723322,34.25428834,395773.3999,22.63026373,0.587,0.571362106,59.30128769,3.953419179,6,6,1,2,6,7,6,6,3,1,20,19,5,5,1,3,3
11/03/2011 09:09,7.017,-33.88,10,4.9,No_Country,"[2008, 2013)",1,06/03/2011 09:09,3,55,70,30.65744934,397509.6274,22.08719471,3.614482215,54.21723322,34.25537981,395772.873,22.63042852,0.587,0.571357361,59.30283046,3.953522031,6,6,0,2,4,3,6,6,3,1,20,19,5,5,1,3,3
11/03/2011 09:11,37.491,142.863,42.4,4.9,Japan,"[2008, 2013)",1,06/03/2011 09:11,3,5,70,30.65744934,397509.6274,22.08719471,3.614482215,54.21723322,34.26945981,395766.0765,22.63255439,0.587,0.571296146,59.32273224,3.954848816,6,6,2,2,6,7,6,6,3,1,20,19,5,5,1,3,3
11/03/2011 09:16,37.967,140.117,53.8,5,Japan,"[2008, 2013)",1,06/03/2011 09:16,3,5,70,30.65744934,397509.6274,22.08719471,3.614482215,54.21723322,34.3017674,395750.4813,22.63743236,0.587,0.571155683,59.36839832,3.957893221,6,6,2,2,6,7,6,6,3,1,20,19,5,5,1,3,3
11/03/2011 09:17,39.837,143.668,35,4.8,Japan,"[2008, 2013)",1,06/03/2011 09:17,3,5,70,30.65744934,397509.6274,22.08719471,3.614482215,54.21723322,34.30853453,395747.2147,22.63845409,0.587,0.571126262,59.37796351,3.958530901,6,6,1,2,6,7,6,6,3,1,20,19,5,5,1,3,3
11/03/2011 09:18,36.065,142.112,35,4.9,Japan,"[2008, 2013)",1,06/03/2011 09:18,3,5,70,30.65744934,397509.6274,22.08719471,3.614482215,54.21723322,34.31661143,395743.3159,22.63967358,0.587,0.571091146,59.38938004,3.959292002,6,6,1,2,6,7,6,6,3,1,20,19,5,5,1,3,3
11/03/2011 09:19,37.439,144.13,10,5,Japan,"[2008, 2013)",1,06/03/2011 09:19,3,5,70,30.65744934,397509.6274,22.08719471,3.614482215,54.21723322,34.31901267,395742.1568,22.64003613,0.587,0.571080706,59.39277414,3.959518276,6,6,0,2,6,7,6,6,3,1,20,19,5,5,1,3,3
11/03/2011 09:24,36.198,141.451,35.5,4.9,Japan,"[2008, 2013)",1,06/03/2011 09:24,3,5,70,30.65744934,397509.6274,22.08719471,3.614482215,54.21723322,34.35415809,395725.1918,22.64534257,0.587,0.570927905,59.44245143,3.962830095,6,6,1,2,6,7,6,6,3,1,20,19,5,5,1,3,3
11/03/2011 09:27,38.298,142.159,68.1,5.3,Japan,"[2008, 2013)",2,06/03/2011 09:27,3,5,70,30.65744934,397509.6274,22.08719471,3.614482215,54.21723322,34.37522351,395715.0234,22.64852313,0.587,0.570836319,59.47222695,3.96481513,6,6,2,2,6,7,6,6,3,1,20,19,5,5,1,3,3
11/03/2011 09:31,36.584,142.169,53.2,4.8,Japan,"[2008, 2013)",1,06/03/2011 09:31,3,5,70,30.65744934,397509.6274,22.08719471,3.614482215,54.21723322,34.39879932,395703.6431,22.65208273,0.587,0.570733819,59.50555085,3.967036723,6,6,2,2,6,7,6,6,3,1,20,19,5,5,1,3,3
11/03/2011 09:33,38.576,144.455,35,4.8,Japan,"[2008, 2013)",1,06/03/2011 09:33,3,5,70,30.65744934,397509.6274,22.08719471,3.614482215,54.21723322,34.41549885,395695.5821,22.65460411,0.587,0.570661215,59.52915528,3.968610352,6,6,1,2,6,7,6,6,3,1,20,19,5,5,1,3,3
11/03/2011 09:34,37.696,142.65,35,5,Japan,"[2008, 2013)",1,06/03/2011 09:34,3,5,70,30.65744934,397509.6274,22.08719471,3.614482215,54.21723322,34.41779094,395694.4757,22.65495018,0.587,0.57065125,59.5323951,3.96882634,6,6,1,2,6,7,6,6,3,1,20,19,5,5,1,3,3
11/03/2011 09:35,37.572,143.889,26.8,4.9,Japan,"[2008, 2013)",1,06/03/2011 09:35,3,5,70,30.65744934,397509.6274,22.08719471,3.614482215,54.21723322,34.42685016,395690.1027,22.65631799,0.587,0.570611863,59.54520012,3.969680008,6,6,1,2,6,7,6,6,3,1,20,19,5,5,1,3,3
11/03/2011 09:37,35.912,141.601,5.8,5.5,Japan,"[2008, 2013)",3,06/03/2011 09:37,3,5,70,30.65744934,397509.6274,22.08719471,3.614482215,54.21723322,34.43656427,395685.4136,22.65778467,0.587,0.57056963,59.5589308,3.970595387,6,6,0,2,6,7,6,6,3,1,20,19,5,5,1,3,3
11/03/2011 09:40,37.138,142.501,41.3,4.9,Japan,"[2008, 2013)",1,06/03/2011 09:40,3,5,70,30.65744934,397509.6274,22.08719471,3.614482215,54.21723322,34.45697481,395675.5612,22.66086636,0.587,0.570480891,59.58778066,3.97251871,6,6,2,2,6,7,6,6,3,1,20,19,5,5,1,3,3
11/03/2011 09:42,39.495,142.705,18,5.3,Japan,"[2008, 2013)",2,06/03/2011 09:42,3,5,70,30.65744934,397509.6274,22.08719471,3.614482215,54.21723322,34.47105481,395668.7647,22.66299223,0.587,0.570419676,59.60768243,3.973845495,6,6,0,2,6,7,6,6,3,1,20,19,5,5,1,3,3
11/03/2011 09:45,36.664,142.299,35.1,5,Japan,"[2008, 2013)",1,06/03/2011 09:45,3,5,70,30.65744934,397509.6274,22.08719471,3.614482215,54.21723322,34.49124705,395659.0177,22.66604096,0.587,0.570331887,59.63622373,3.975748249,6,6,1,2,6,7,6,6,3,1,20,19,5,5,1,3,3
11/03/2011 09:45,37.397,144.121,35,5,Japan,"[2008, 2013)",1,06/03/2011 09:45,3,5,70,30.65744934,397509.6274,22.08719471,3.614482215,54.21723322,34.49332085,395658.0167,22.66635407,0.587,0.57032287,59.639155,3.975943667,6,6,1,2,6,7,6,6,3,1,20,19,5,5,1,3,3
11/03/2011 09:47,39.599,143.056,38.6,5.4,Japan,"[2008, 2013)",3,06/03/2011 09:47,3,5,70,30.65744934,397509.6274,22.08719471,3.614482215,54.21723322,34.50172519,395653.9598,22.667623,0.587,0.570286331,59.65103435,3.976735624,6,6,1,2,6,7,6,6,3,1,20,19,5,5,1,3,3
11/03/2011 09:51,36.223,141.822,47.5,5.1,Japan,"[2008, 2013)",2,06/03/2011 09:51,3,5,70,30.65744934,397509.6274,22.08719471,3.614482215,54.21723322,34.52846627,395641.0517,22.6716605,0.587,0.570170069,59.68883229,3.979255486,6,6,2,2,6,7,6,6,3,1,20,19,5,5,1,3,3
11/03/2011 09:52,37.715,141.812,55.8,5,Japan,"[2008, 2013)",1,06/03/2011 09:52,3,5,70,30.65744934,397509.6274,22.08719471,3.614482215,54.21723322,34.53905355,395635.9411,22.67325903,0.587,0.570124039,59.70379719,3.980253146,6,6,2,2,6,7,6,6,3,1,20,19,5,5,1,3,3
11/03/2011 09:55,38.12,143.068,10,4.9,Japan,"[2008, 2013)",1,06/03/2011 09:55,3,5,70,30.65744934,397509.6274,22.08719471,3.614482215,54.21723322,34.55400673,395628.723,22.67551673,0.587,0.570059028,59.72493318,3.981662212,6,6,0,2,6,7,6,6,3,1,20,19,5,5,1,3,3
11/03/2011 09:55,37.409,141.687,35,4.8,Japan,"[2008, 2013)",1,06/03/2011 09:55,3,5,70,30.65744934,397509.6274,22.08719471,3.614482215,54.21723322,34.55695371,395627.3005,22.67596168,0.587,0.570046215,59.72909867,3.981939911,6,6,1,2,6,7,6,6,3,1,20,19,5,5,1,3,3
11/03/2011 09:58,37.876,142.702,35,4.8,Japan,"[2008, 2013)",1,06/03/2011 09:58,3,5,70,30.65744934,397509.6274,22.08719471,3.614482215,54.21723322,34.5770368,395617.6062,22.67899393,0.587,0.5699589,59.7574857,3.98383238,6,6,1,2,6,7,6,6,3,1,20,19,5,5,1,3,3
11/03/2011 09:59,36.661,142.191,10,5.3,Japan,"[2008, 2013)",2,06/03/2011 09:59,3,5,70,30.65744934,397509.6274,22.08719471,3.614482215,54.21723322,34.58576858,395613.3913,22.6803123,0.587,0.569920938,59.76982788,3.984655192,6,6,0,2,6,7,6,6,3,1,20,19,5,5,1,3,3
11/03/2011 10:00,37.295,143.158,21.3,5.1,Japan,"[2008, 2013)",2,06/03/2011 10:00,3,5,70,30.65744934,397509.6274,22.08719471,3.614482215,54.21723322,34.58969789,395611.4946,22.68090556,0.587,0.569903854,59.77538186,3.985025458,6,6,1,2,6,7,6,6,3,1,20,19,5,5,1,3,3
11/03/2011 10:02,-55.625,-26.374,35,4.9,No_Country,"[2008, 2013)",1,06/03/2011 10:02,3,11,70,30.65744934,397509.6274,22.08719471,3.614482215,54.21723322,34.60323215,395604.9615,22.68294904,0.587,0.569845012,59.79451225,3.986300817,6,6,1,2,0,3,6,6,3,1,20,19,5,5,1,3,3
11/03/2011 10:10,38.83,142.703,5,4.9,Japan,"[2008, 2013)",1,06/03/2011 10:10,3,5,70,30.65744934,397509.6274,22.08719471,3.614482215,54.21723322,34.65387648,395580.515,22.69059557,0.587,0.569624826,59.86609692,3.991073128,6,6,0,2,6,7,6,6,3,1,20,19,5,5,1,3,3
11/03/2011 10:10,39.185,142.76,26.5,6,Japan,"[2008, 2013)",5,06/03/2011 10:10,3,5,70,30.65744934,397509.6274,22.08719471,3.614482215,54.21723322,34.65595028,395579.5139,22.69090869,0.587,0.56961581,59.86902819,3.991268546,6,6,1,2,6,7,6,6,3,1,20,19,5,5,1,3,3
11/03/2011 10:15,35.808,140.983,35,5,Japan,"[2008, 2013)",1,06/03/2011 10:15,3,5,70,30.65744934,397509.6274,22.08719471,3.614482215,54.21723322,34.69033166,395562.9177,22.69609976,0.587,0.569466331,59.91762554,3.99450837,6,6,1,2,6,7,6,6,3,1,20,19,5,5,1,3,3
11/03/2011 10:19,37.009,144.463,35,4.8,Japan,"[2008, 2013)",1,06/03/2011 10:19,3,5,70,30.65744934,397509.6274,22.08719471,3.614482215,54.21723322,34.71445321,395551.274,22.69974176,0.587,0.569361458,59.95172083,3.996781389,6,6,1,2,6,7,6,6,3,1,20,19,5,5,1,3,3
11/03/2011 10:19,36.047,141.61,22.5,5,Japan,"[2008, 2013)",1,06/03/2011 10:19,3,5,70,30.65744934,397509.6274,22.08719471,3.614482215,54.21723322,34.7167453,395550.1676,22.70008783,0.587,0.569351493,59.95496065,3.996997377,6,6,1,2,6,7,6,6,3,1,20,19,5,5,1,3,3
11/03/2011 10:20,36.896,142.247,17.5,5.4,Japan,"[2008, 2013)",3,06/03/2011 10:20,3,5,70,30.65744934,397509.6274,22.08719471,3.614482215,54.21723322,34.72056546,395548.3236,22.70066461,0.587,0.569334884,59.96036036,3.997357357,6,6,0,2,6,7,6,6,3,1,20,19,5,5,1,3,3
11/03/2011 10:21,37.256,142.032,43.8,5.4,Japan,"[2008, 2013)",3,06/03/2011 10:21,3,5,70,30.65744934,397509.6274,22.08719471,3.614482215,54.21723322,34.72525879,395546.0581,22.70137324,0.587,0.569314479,59.96699428,3.997799619,6,6,2,2,6,7,6,6,3,1,20,19,5,5,1,3,3
11/03/2011 10:21,37.97,142.863,35,5.1,Japan,"[2008, 2013)",2,06/03/2011 10:21,3,5,70,30.65744934,397509.6274,22.08719471,3.614482215,54.21723322,34.73027956,395543.6345,22.7021313,0.587,0.56929265,59.97409104,3.998272736,6,6,1,2,6,7,6,6,3,1,20,19,5,5,1,3,3
11/03/2011 10:22,36.665,142.521,10,5.7,Japan,"[2008, 2013)",4,06/03/2011 10:22,3,5,70,30.65744934,397509.6274,22.08719471,3.614482215,54.21723322,34.73104359,395543.2657,22.70224666,0.587,0.569289329,59.97517098,3.998344732,6,6,0,2,6,7,6,6,3,1,20,19,5,5,1,3,3
11/03/2011 10:23,-52.397,-118.026,10,5,No_Country,"[2008, 2013)",1,06/03/2011 10:23,3,26,70,30.65744934,397509.6274,22.08719471,3.614482215,54.21723322,34.73748328,395540.1572,22.70321895,0.587,0.569261331,59.98427334,3.998951556,6,6,0,2,0,1,6,6,3,1,20,19,5,5,1,3,3
11/03/2011 10:28,37.961,143.571,35,5,Japan,"[2008, 2013)",1,06/03/2011 10:28,3,5,70,30.65744934,397509.6274,22.08719471,3.614482215,54.21723322,34.77241041,395523.2976,22.70849243,0.587,0.569109479,60.03364208,4.002242805,6,6,1,2,6,7,6,6,3,1,20,19,5,5,1,4,3
11/03/2011 10:28,39.397,143.592,20,5.9,Japan,"[2008, 2013)",4,06/03/2011 10:28,3,5,70,30.65744934,397509.6274,22.08719471,3.614482215,54.21723322,34.7747025,395522.1911,22.7088385,0.587,0.569099514,60.03688191,4.002458794,6,6,1,2,6,7,6,6,3,1,20,19,5,5,1,4,3
11/03/2011 10:35,37.05,141.2,37.8,5.2,Japan,"[2008, 2013)",2,06/03/2011 10:35,3,5,70,30.65744934,397509.6274,22.08719471,3.614482215,54.21723322,34.81988947,395500.379,22.71566106,0.587,0.568903056,60.10075271,4.006716847,6,6,1,2,6,7,6,6,3,1,20,19,5,5,1,4,3
11/03/2011 10:40,36.688,142.487,35,5,Japan,"[2008, 2013)",1,06/03/2011 10:40,3,5,70,30.65744934,397509.6274,22.08719471,3.614482215,54.21723322,34.85448915,395483.6774,22.72088509,0.587,0.568752627,60.14965862,4.009977241,6,6,1,2,6,7,6,6,3,1,20,19,5,5,1,4,3
11/03/2011 10:42,37.628,142.963,35,4.9,Japan,"[2008, 2013)",1,06/03/2011 10:42,3,5,70,30.65744934,397509.6274,22.08719471,3.614482215,54.21723322,34.86354838,395479.3044,22.7222529,0.587,0.568713241,60.16246364,4.010830909,6,6,1,2,6,7,6,6,3,1,20,19,5,5,1,4,3
11/03/2011 10:44,38.387,143.116,35,5,Japan,"[2008, 2013)",1,06/03/2011 10:44,3,5,70,30.65744934,397509.6274,22.08719471,3.614482215,54.21723322,34.87577287,395473.4035,22.72409862,0.587,0.568660093,60.17974269,4.011982846,6,6,1,2,6,7,6,6,3,1,20,19,5,5,1,4,3
11/03/2011 10:45,35.888,141.388,12.3,5.4,Japan,"[2008, 2013)",3,06/03/2011 10:45,3,5,70,30.65744934,397509.6274,22.08719471,3.614482215,54.21723322,34.88352232,395469.6628,22.72526867,0.587,0.5686264,60.19069638,4.012713092,6,6,0,2,6,7,6,6,3,1,20,19,5,5,1,4,3
11/03/2011 10:45,38.417,143.752,33.3,5.6,Japan,"[2008, 2013)",3,06/03/2011 10:45,3,5,70,30.65744934,397509.6274,22.08719471,3.614482215,54.21723322,34.88625101,395468.3456,22.72568066,0.587,0.568614537,60.19455332,4.012970221,6,6,1,2,6,7,6,6,3,1,20,19,5,5,1,4,3
11/03/2011 10:47,37.491,143.05,6.6,5.2,Japan,"[2008, 2013)",2,06/03/2011 10:47,3,5,70,30.65744934,397509.6274,22.08719471,3.614482215,54.21723322,34.89541938,395463.92,22.72706495,0.587,0.568574676,60.20751261,4.013834174,6,6,0,2,6,7,6,6,3,1,20,19,5,5,1,4,3
11/03/2011 10:52,38.491,143.36,36.4,5,Japan,"[2008, 2013)",1,06/03/2011 10:52,3,5,70,30.65744934,397509.6274,22.08719471,3.614482215,54.21723322,34.92816356,395448.1141,22.73200883,0.587,0.568432315,60.2537958,4.01691972,6,6,1,2,6,7,6,6,3,1,20,19,5,5,1,4,3
11/03/2011 10:55,37.076,142.436,35,4.9,Japan,"[2008, 2013)",1,06/03/2011 10:55,3,5,70,30.65744934,397509.6274,22.08719471,3.614482215,54.21723322,34.95239425,395436.4177,22.7356673,0.587,0.568326968,60.28804537,4.019203024,6,6,1,2,6,7,6,6,3,1,20,19,5,5,1,4,3
11/03/2011 10:57,36.391,142.717,35,4.8,Japan,"[2008, 2013)",1,06/03/2011 10:57,3,5,70,30.65744934,397509.6274,22.08719471,3.614482215,54.21723322,34.96287239,395431.3598,22.73724935,0.587,0.568281412,60.30285599,4.020190399,6,6,1,2,6,7,6,6,3,1,20,19,5,5,1,4,3
11/03/2011 10:58,39.002,142.267,15.4,5.2,Japan,"[2008, 2013)",2,06/03/2011 10:58,3,5,70,30.65744934,397509.6274,22.08719471,3.614482215,54.21723322,34.96680169,395429.4631,22.73784261,0.587,0.568264329,60.30840997,4.020560665,6,6,0,2,6,7,6,6,3,1,20,19,5,5,1,4,3
11/03/2011 11:00,37.463,143.893,35,4.9,Japan,"[2008, 2013)",1,06/03/2011 11:00,3,5,70,30.65744934,397509.6274,22.08719471,3.614482215,54.21723322,34.98153657,395422.3504,22.74006736,0.587,0.568200266,60.32923741,4.02194916,6,6,1,2,6,7,6,6,3,1,20,19,5,5,1,4,3
11/03/2011 11:00,37.737,141.496,41.8,5.6,Japan,"[2008, 2013)",3,06/03/2011 11:00,3,5,70,30.65744934,397509.6274,22.08719471,3.614482215,54.21723322,34.98535672,395420.5064,22.74064414,0.587,0.568183657,60.33463711,4.022309141,6,6,2,2,6,7,6,6,3,1,20,19,5,5,1,4,3
11/03/2011 11:02,39.173,142.965,47.5,5.3,Japan,"[2008, 2013)",2,06/03/2011 11:02,3,5,70,30.65744934,397509.6274,22.08719471,3.614482215,54.21723322,34.99605316,395415.3431,22.74225915,0.587,0.568137153,60.34975629,4.023317086,6,6,2,2,6,7,6,6,3,1,20,19,5,5,1,4,3
11/03/2011 11:06,38.004,142.605,35,5,Japan,"[2008, 2013)",1,06/03/2011 11:06,3,5,70,30.65744934,397509.6274,22.08719471,3.614482215,54.21723322,35.01973811,395403.9102,22.74583522,0.587,0.568034178,60.38323447,4.025548964,6,6,1,2,6,7,6,7,3,1,20,19,5,5,1,4,3
11/03/2011 11:06,37.024,142.544,35,5.1,Japan,"[2008, 2013)",2,06/03/2011 11:06,3,5,70,30.65744934,397509.6274,22.08719471,3.614482215,54.21723322,35.02377656,395401.9608,22.74644497,0.587,0.56801662,60.38894273,4.025929515,6,6,1,2,6,7,6,7,3,1,20,19,5,5,1,4,3
11/03/2011 11:08,37.437,142.615,49.3,4.9,Japan,"[2008, 2013)",1,06/03/2011 11:08,3,5,70,30.65744934,397509.6274,22.08719471,3.614482215,54.21723322,35.03720168,395395.4804,22.74847196,0.587,0.567958252,60.40791884,4.027194589,6,6,2,2,6,7,6,7,3,1,20,19,5,5,1,4,3
11/03/2011 11:09,36.481,143.265,35,5.2,Japan,"[2008, 2013)",2,06/03/2011 11:09,3,5,70,30.65744934,397509.6274,22.08719471,3.614482215,54.21723322,35.04353222,395392.4245,22.74942778,0.587,0.567930729,60.41686692,4.027791128,6,6,1,2,6,7,6,7,3,1,20,19,5,5,1,4,3
11/03/2011 11:10,35.535,141.842,35,5.5,Japan,"[2008, 2013)",3,06/03/2011 11:10,3,5,70,30.65744934,397509.6274,22.08719471,3.614482215,54.21723322,35.05149997,395388.5784,22.75063079,0.587,0.567896088,60.42812916,4.028541944,6,6,1,2,6,7,6,7,3,1,20,19,5,5,1,4,3
11/03/2011 11:13,36.38,141.778,25.9,5.5,Japan,"[2008, 2013)",3,06/03/2011 11:13,3,5,70,30.65744934,397509.6274,22.08719471,3.614482215,54.21723322,35.0661257,395381.5185,22.75283905,0.587,0.5678325,60.44880232,4.029920155,6,6,1,2,6,7,6,7,3,1,20,19,5,5,1,4,3
11/03/2011 11:15,39.193,143.323,52.1,5.3,Japan,"[2008, 2013)",2,06/03/2011 11:15,3,5,70,30.65744934,397509.6274,22.08719471,3.614482215,54.21723322,35.08402585,395372.8779,22.75554171,0.587,0.567754676,60.4741038,4.03160692,6,6,2,2,6,7,6,7,3,1,20,19,5,5,1,4,3
11/03/2011 11:16,36.628,141.809,36.6,5.5,Japan,"[2008, 2013)",3,06/03/2011 11:16,3,5,70,30.65744934,397509.6274,22.08719471,3.614482215,54.21723322,35.0899198,395370.0328,22.75643161,0.587,0.567729051,60.48243478,4.032162318,6,6,1,2,6,7,6,7,3,1,20,19,5,5,1,4,3
11/03/2011 11:21,35.684,140.933,35,5.7,Japan,"[2008, 2013)",4,06/03/2011 11:21,3,5,70,30.65744934,397509.6274,22.08719471,3.614482215,54.21723322,35.11753406,395356.7032,22.76060095,0.587,0.567608993,60.52146694,4.034764462,6,6,1,2,6,7,6,7,3,1,20,19,5,5,1,4,3
11/03/2011 11:21,37.547,143.073,35,5.8,Japan,"[2008, 2013)",4,06/03/2011 11:21,3,5,70,30.65744934,397509.6274,22.08719471,3.614482215,54.21723322,35.12037189,395355.3333,22.76102942,0.587,0.567596655,60.52547815,4.035031876,6,6,1,2,6,7,6,7,3,1,20,19,5,5,1,4,3
11/03/2011 11:25,35.571,142.011,9.6,5.2,Japan,"[2008, 2013)",2,06/03/2011 11:25,3,5,70,30.65744934,397509.6274,22.08719471,3.614482215,54.21723322,35.14678553,395342.5832,22.76501749,0.587,0.567481817,60.56281325,4.037520884,6,6,0,2,6,7,6,7,3,1,20,19,5,5,1,4,3
11/03/2011 11:27,39.128,143.369,10,5.4,Japan,"[2008, 2013)",3,06/03/2011 11:27,3,5,70,30.65744934,397509.6274,22.08719471,3.614482215,54.21723322,35.15846429,395336.9458,22.7667808,0.587,0.567431042,60.57932093,4.038621395,6,6,0,2,6,7,6,7,3,1,20,19,5,5,1,4,3
11/03/2011 11:28,38.504,142.162,27.7,5.2,Japan,"[2008, 2013)",2,06/03/2011 11:28,3,5,70,30.65744934,397509.6274,22.08719471,3.614482215,54.21723322,35.16850584,395332.0986,22.76829693,0.587,0.567387384,60.59351444,4.039567629,6,6,1,2,6,7,6,7,3,1,20,19,5,5,1,4,3
11/03/2011 11:30,39.219,143.43,13.8,5.4,Japan,"[2008, 2013)",3,06/03/2011 11:30,3,5,70,30.65744934,397509.6274,22.08719471,3.614482215,54.21723322,35.17821994,395327.4095,22.76976361,0.587,0.56734515,60.60724512,4.040483008,6,6,0,2,6,7,6,7,3,1,20,19,5,5,1,4,3
11/03/2011 11:31,38.085,140.115,58.1,5.1,Japan,"[2008, 2013)",2,06/03/2011 11:31,3,5,70,30.65744934,397509.6274,22.08719471,3.614482215,54.21723322,35.18411389,395324.5645,22.77065351,0.587,0.567319525,60.61557609,4.041038406,6,6,2,2,6,7,6,7,3,1,20,19,5,5,1,4,3
11/03/2011 11:32,36.238,142.396,35,5.7,Japan,"[2008, 2013)",4,06/03/2011 11:32,3,5,70,30.65744934,397509.6274,22.08719471,3.614482215,54.21723322,35.19077188,395321.3506,22.77165877,0.587,0.567290579,60.62498701,4.041665801,6,6,1,2,6,7,6,7,3,1,20,19,5,5,1,4,3
11/03/2011 11:32,39.065,143.166,36.3,5.8,Japan,"[2008, 2013)",4,06/03/2011 11:32,3,5,70,30.65744934,397509.6274,22.08719471,3.614482215,54.21723322,35.19219079,395320.6657,22.771873,0.587,0.56728441,60.62699262,4.041799508,6,6,1,2,6,7,6,7,3,1,20,19,5,5,1,4,3
11/03/2011 11:32,36.271,70.553,192.2,5.1,Afghanistan,"[2008, 2013)",2,06/03/2011 11:32,3,4,70,30.65744934,397509.6274,22.08719471,3.614482215,54.21723322,35.19306397,395320.2442,22.77200484,0.587,0.567280613,60.62822683,4.041881789,6,6,3,2,6,5,6,7,3,1,20,19,5,5,1,4,3
11/03/2011 11:35,37.906,144.783,18.3,5.3,Japan,"[2008, 2013)",2,06/03/2011 11:35,3,5,70,30.65744934,397509.6274,22.08719471,3.614482215,54.21723322,35.21161901,395311.2875,22.77480637,0.587,0.567199942,60.65445398,4.043630265,6,6,0,2,6,7,6,7,3,1,20,19,5,5,1,4,3
11/03/2011 11:36,39.241,142.463,25.7,6.6,Japan,"[2008, 2013)",6,06/03/2011 11:36,3,5,70,30.65744934,397509.6274,22.08719471,3.614482215,54.21723322,35.21980505,395307.336,22.77604234,0.587,0.567164352,60.66602477,4.044401652,6,6,1,2,6,7,6,7,3,1,20,19,5,5,1,4,3
